title,content,dept
주택구입시 취득세 등록세 면제나 감면 받는법 알고싶습니다,",수고하십니다 ^^
부동산 취득시 내는 세금에 대한 문의입니다.
일반 빌라나 아파트 취득시 취득세와 등록세 면제제도에 대한 것입니다
전용면적12평 초과 18평 이하인 경우 본인이 세대주이며 1인 1가구 최초 주택구입시점 이면 취득세를 50% 면제 받는다고 들었읍니다
이것이 맞는 이야기인가요?
그리고 신문에 보면 취득세 등록세 완전 면제라고 선전하는 문구가 있더군요
취득세 등록세를 완전 면제 받으려면 자격여건사항이 어떻게 되는지 궁금합니다
그리고 전용면적이라 함은 실제 주거공간을 말하는것이지요 ?
취득세 등록세 면제나 감면받는 방법을 자세히 알고 싶습니다 .
^^ 수고하세요",총무국 세무과
놀이터가 위험해요,"저는 비산1동 비산아파트에 살고있는 두아이의 엄마입니다.
예전부터 놀이터관리에 불만이 많았지만 어떻게 해야할지 몰라서 머뭇거렸는데 오늘은 도저히 참을수가 없더라구요. 큰아이가 놀다가 가슴에 커다란 상처가 나서 울며 들어왔더라구요
가슴중간으로 빼꼽부분까지 일직선으로 패여서 다행히 깁지는 않았지만 깁는 만큼의 처방을 하고 파상풍주사도 맞고 항생제도 먹어야 했고 매일 치료도 받아야 한대요
너무 떨리고 다리가 후들거려서 제대로 걷지도 못하겠더라구요
아이를 키우는 사람이라면 누구나 그렇지 않겠어요
너무너무 화가 나서 관리실에 항의를 했더니 대수롭지 않게 넘기더라구요
그냥 쇠톱으로 슥슥 잘라버리고는 끝내더군요. 정말 황당해서....
오래되고 낡은데다 아무렇게나 자르고 떼어내고.. 흉물이 따로 없어요.
아~~~흉기라고 해야 되겠네요
얼마전에도 미끄럼틀을 한쪽을 잘라내고는 철사로 칭칭 감아두었길래 너무 위험해보여서 얘길 했더니 그제사 일종의 조치를 취하더군요.. 그저 그렇게
놀이터 규정이 도대체 어떻게 되어있길래 사용도 하지 못하는 위험한 놀이기구를 그대로 방치해둬야 하는건가요? 다쳐도 어느 누구에게 하소연하지도 못하고.
사진이라도 찍어서 보내고 싶은데....
너무 답답합니다. 개선할 방법은 없나요?",도시국 건축주택과
주차단속 공무원들의 실태,"북비산로 서대구 인터체인지 방향으로 주차위반 차들 많습니다
지금 가도 인도변에 차들 많이 서있습니다
근데 그차들은 단속안되고 저만 단속당했습니다
제가 항의하니깐 내가 시키면 단속안한다고 합니다.
게시판에 올라온 글을 보니깐 저같은 분들 많더군요 1~2분사이에 단속당하시는분들
서구청에서는 얌생이 공무원들을 길러내는데 돈을 투자하십니까?
차타고 다니다가 길가에 주차된차 보이면 보자마자 가서 단속하고 어떻게 알았는지
2분사이에 견인차가 와서 견인할려고 폼을 잡고있고...
단속차량이랑 견인차량이랑 같이 다니는건지...
그런게 보이면 최소한 빨리 차빼라고 방송이라도 해야하는거 아닙니까
프린터에 5분 단속제가 없어졌습니다라는 종이한장 가지고 뭐 잘났다고 빳빳하게 들이댑니까?
그런거 들고다닐려면 깨끗하게 도장이 찍힌 공신력있는걸 들고다녀야지 그런 프린터
저도 타이핑해서 만들겠습니다 공무원이라는 작자가 그렇게 무식하게 해서야
시험쳐서 공무원헛똑똑이 뽑았나 봅니다
제가 법을 어기고 잘못을 한건 억울하지가 않은데 제가 단속당해서 담당공무원이 누구인지
알기 위해 이름을 물었더니 절대로 안갈쳐주더군요
이것 잘못된거 아닙니까? 그리고 제가 법을 보여달라고 했을때도 최소한 공문서 같은걸
보여줘야지 너덜너덜한 프린트 종이한장 달랑 보여주고 내가 잘못했다는 그 태도
정말 기분나쁩니다. 누구한테 단속당했는지 이름도 안가르쳐주고 전화하라고 하고 전화하니깐
계속 통화중이고... 중구청에서는 최소한 5분은 기다려줍니다 .그리고 빵빵하게 방송한번하고나서 스티커 끊죠 서구에서도 5분은 못기다려줄 망정 차빼라는 방송정도는 한번 해야하는거
아닙니까? 제가 법을 잘 몰라서 그러는데 주차단속에 관한 법은 어디에 근거해서 시행하는지
좀 가르쳐 주십시오 어떻게 행동해야 하는지 알고싶습니다. 저를 단속한 공무원들은 마치
자신들은 법대로 했다고 생각하는 모양인데 제가 볼때는 아닙니다 지금도 제가 단속한
그 도로를 가보면 불법주차차들로 가득차있습니다. 물론 제가 단속당한 그시점에도 제옆에는 버젓이 단속스티커가 붙지 않은 차들이 있었습니다. 과연 그 공무원들이 법대로 저한테 스티커를 끊었을까요? 과연 법이 정한 의무를 다한걸까요? 내일부터 저도 그장소에 나가서
동영상으로 그공무원들이 불법주차된차들을 그냥 지나치는 장면을 찍을랍니다
그래서 뉴스에투고를 하던 서구청에 민원을 내던 저한테 했던것처럼 저도 법대로 해보라고
할겁니다. 그전에 알고 싶은게 불법주차한차를 보고도 그냥 지나치는 단속요원은
어떻게 되는지 알고싶습니다. 기껏 노력해서 찍어놨더니 그냥 지나치는건 어쩔수 없다면
저만 헛고생하는거 아닙니까? 일반 시민들이 법위반하는거 는 엄격히 감시하면서
공무원이 직무를 소홀히하거나 위반하는거는 감시하는게 없다면 너무 불공평한거 아닙니까?
세금이 아깝습니다. 그런사람을 위해서 세금을 내는게 너무나 한심합니다.",도시국 교통과
자료 좀 부탁합니다.,"안녕하세요
저는 사회복지학을 공부하고 있는 대학생입니다.
다름이 아니라 ""고령자 취업실태 및 개선방안""에 대해서 레포트를 준비하고 있습니다.
따라서 대구시 각 관공서의 고령자(60세 이상) 취업 현황이 저에게는 너무나 중요한 자료입니다.
바쁘시더라도 서구청 및 서구청 산하기관에 근무하고 있는 고령자 현황 자료를 부탁드립니다.

♠ 고령자(60세 이상) 각 개인별(가명으로 작성)로 나이, 소속 기관 및 부서, 근무성격(하는 일,구체적), 고용형태(정직, 임시직, 일용직 등) 등을 부탁드립니다.

바쁘신 업무에 부탁드려 죄송합니다. 가능하다면 다음주 화요일(29일)까지 꼭~ 부탁드릴께요.
홈페이지 상에서 답변해 주셔도 좋구요, 아니면 이메일 부탁드립니다.

* 이메일 주소 : wldudwwkd@hanmail.net",기획감사실
주차 견인,"자동차 운전 경력 17년 만에 처음으로 견인되었습니다.
상중이동 해동건업 앞인데 밤에 보니까 주황색 선이 그여서 주차하기 알맞아서 주차했고 나름데로 시민의식에 의해 주차 하였는데 다음날 10시경에 소화전 앞이라고 견인되었습니다.
없는돈에 3만4천원 뜯기고 하도 억울해서 서구청에 문의 했더니 담당자인 이상원씨가 위법을 했으니 당연하다는 초등학교 3학년만 나오면 할수 있는 지극히 공무원적인 답변을 들었습니다.
물론 내가 위법 한건 인정합니다.
그러나 이나라가 어떤 나라입니까?
1. 대통령은 불법 선거 자금을 써서 위법 했음에도 건재한 나라입니다.
2. 386 국회의원은 주로 데모를 해서 위법 했음에도 어엿하게 영웅이 되어 국회의원이 되었고
3. IMF이후 공적자금이 수억 부은 우리은행의 노조 위원장이 얼마 전까지 회사 돈으로 월급주는 운전사를 제공 받은 나라입니다.
왜 사회 지도 인사들은 위법해도 상관 없고 우리 서민들만 법의 잣대를 재려 합니까?
IMF이후 이서대구 공단에서 먹고 살기 힘들어서 마누라는 울산에 이사가서 돈벌이 하지만 돈 돈 100만원 벌기가 힘든 불경기입니다.
공무원, 은행, 병원, 대기업은 노조를 만들어 저들만 배불리 먹고 살고 돈이 없으니 서민들만 쥐어 짜는 것 아닙니까?
대한민국에서 법 그대로 지키는 사람 어디 있습니까? 앞에서 보듯 대통령부터 불법 선거자금으로 당선 되었는데 왜 우리 서민만 준법해야 합니까?
그리고 그 많고 많은 공무원은 다 어디가고 민간에 위탁해서 견인 합니까?
그들은 먹고 살기 위해서라도 많이 견인 할 것 아닙니까?
좀 살려 주십시요! 없는 돈에 돈 10만원이 아 이름입니까?
담당 공무원은 친절하게도 조금있으면 벌칙금이 나오니 판사에게 의의를 제기하라 하더 군요! 시간과 돈 모두 쪼달리는데 방법도 모르는데 어떻게 제기 합니까?
이게 서민을 살게 하는 구정입니까?
80%의 서민 - 대기업노동자, 공무원, 공기업 근로자, 고급자영업(변호사, 의사)을 제외한 IMF,의 최대 피해자인 서민을 좀 살려 주십시요!
법대로 말은 좋습니다. 높은 사람치고 위법 안한사람 있습니까?
그리고 법 테두리 안에서 교모하게 국민의 세금을 축내는게 그들 아닙니까?
요즘은 구청에서 예산 남는다고 파고 덮고 하지는 않겠지요!",도시국 교통과
집앞주차관련 재문의,"안녕하십니까.

다른 민원업무에 바쁘신데 이렇게 다시 글을 올려 죄송합니다..

다름이 아니라 저번에 글번호651번을 올린 시민입니다.

시정조치..답변후 15일이 지났읍니다...

그런데 아직까지 아무런 시정이 안되고 있읍니다..

개인적으로 기다린만큼 기다렸다고 생각되어서..다시문의드림니다.",도시국 교통과
일요일날 공사를 해서,"안녕하세요..수고가 많으십니다.
다름이 아니라...집앞에 공사를 하니 도저히 잠을 잘수가 없어서요.
저희집은 비산 2.3동 82-19 번지인데 집앞에 빌라 공사를 하니 도저히 잠을 잘수가 없습니다.
평일에는 아침 7시가 되기전에 공사를 하고 일요일두 변함없이 아침일찍부터 공사를 하니
도저히 잠을 잘수가 없습니다.
평일은 그렇다쳐두 일요일까지 공사를 하니 도저히 주말에두 쉴수가 없습니다.
건설관련법규에 일요일두 공사를 할수잇나요..
제가 알기에는 안되는걸루 알고잇는데
구청에서 어떡게 조치를 취해주셨으면 합니다.
부탁입니다.
벌써 한달째 주말에두 잠을 잘수가없습니다..",도시국 건축주택과
북부정류장->비원교 복개도로 완공일..,"안녕하세요..

북부정류장앞에서 비원교 까지의 복개도로는 언제 완성되나요..

아스팔트가 끝부분에는 아직 깔려 있지도 않고..

총선전에는 열심히 공사하더니..지금은 공사도 안하고..

그냥 저대로 놔둘건가요..

차들은 불법 직진...좌회전을 일삼고 있던데..

완공예정일이 언제였고..언제 완공되는지 상세하게 답변바랍니다",도시국 건설과
다세대 주택 공사시의 소음,"두류네거리 근처 삼성생명 바로 뒷쪽 내당1동에서 다세대주택 공사를 실시하고 있습니다.
요즘 이 공사땜에 속된 말로 미쳐버릴지경입니다.
새벽부터 매일 공사하며, 일주일 내내.... 단, 하루도 쉬지 않고...
공사하면 소음이 발생된다는 것은 알며 어느정도 이해 할수 있습니다.
그러나, 일주일 내내 일요일도 없이 그런다는 것 좀 심한거 아닌가요?
요즘 더워도 창문을 열수가 없어요
먼지와 소음땜에....
더워도 창문을 꼭꼭 닫고 있자니 답답하구요
안전장치 또한 허술하고요
혹시라도 공사자재가 떨어지는 날엔 지나가는 행인은 큰일 날 거에요
빠른 조치 부탁드립니다.",사회산업국 환경관리과
다세대 주택의 이런 사람은 어떻게...,"저희 빌라는 16가구가 살고 있습니다.
몇달전부터 빌라의 하자 발생으로 인해 공용 전기료가 많이 나오게 되어 빌라를 건설한 사업주와 주민간의 실랑이 끝에 회사에서 70%부담, 주민들의 30% 부담으로 전기료를 납부하기로 하였습니다.
그런데 한가구의 전기료 미급으로 인해 아직까지 전기공급을 재개시키지 못하고 있습니다. 얼마되지 않는 돈이라 나눠서 해결할 수도 있지만 이런 일이 지금까지 한두번이 아니고 작년 이 집이 입주한 이후 지금까지 이런 일이 계속 반복되고 있습니다.
벌써 일주일째 계단 전등과 tv가 나오지 않고 있습니다.(참고로 저희 빌라는 복도에 창문이 없어 낮에도 불이 없이는 다니기가 무척 어렵습니다.)
그 가구로 인해 다른 가구들까지 피해를 입고 있는데 이런 경우 그 사람에게 책임을 물을 수 있는 방법은 없을까요?
피해를 보고 있는 주민들을 위해 답변 좀 부탁드립니다.",기획감사실
아직도 도장이 필요한가요?,"얼마전 혼인신고하려고 구청을 방문하였습니다
혼인신고서류에 보증인란이 있더군요 그리고 보 증인에 대한 신상기록과합께
서명또는무인이라고 적혀있는데 서명란에 싸인해가지고 갔더니 안된다네요
도장 찍어오랍니다 분명이 란에는 싸인인데 그럼 왜 싸인이라 적어놨는지 글구 싸인하려면
당사자(보증인)가 와서 해랍니다 그럼 첨부터 싸인시 직접와라고 애기하던가 해야 하지않습니까? 요즘같은세상에 아직까지 도장을 요구하다니 넘 구시대 적인거 아님니까
혼인 신고 하는 게 이렇게 어려워서야 ................",기획감사실
빌라의 하자문제,"안녕하십니까?
빌라 준공이 작년 1월에 났습니다
16세대가 살고 있는데 회사즉에서 하자 보수를 잘해주지 않아
주민들이 마니 힘이듭니다
저희 빌라는 수압이 약해 옥상에 모터를 하나 달았는데
모터가 작년 가을부터 잔고장이 많아 교체를 요구했지만
들어주지않았는데 지난 3월부터는 공회전를 하는데
공용 전기료가 작게는 10만원 많이는 50만원이 나왔습니다
회사측에서 4월분 전기료를 내주기로 했는데 지금까지 3개월이 미납되어
100만원이 넘었습니다
이제 와서 주민들의 관리 소홀이라 주장하고 요금을 낼수가 없다고 하는데
어떻게 해야하며
1층에 3가구는 지난 겨울 곰팡이와 습기로 인해 많은 피해를 보고 있는데
아직 그것에 대한 하자 수리도 이루어지지 않고있습니다
입주자들이 어떻게 처리를 해야 하는지 답변 부탁드립니다
즐거운 하루 되세요^^",도시국 건축주택과
과속방지턱 설치요청,"바쁘신 구정 업무에 수고가 많읍니다.

다름이 아니오라 서구 원대2가 186번지 트윈빌 102동 앞 사거리에서는 자주 교통사고가
발생하고 있읍니다.

6월2일 오늘도 14:00경 자동차와 오토바이 사고가 있었고 1달 전 쯤에도 오토바이와 1톤화물
차가 사고가 나서 사람이 많이 다쳤다고 들었읍니다.

어린아이가 있는 집에서는 워낙 사고가 자주 나다보니 무섭다고 날립니다.

주민 반상회에서도 몇번 거론이 되어서 건의 하오니 부디 바쁘시더라도 한번 챙겨서

과속방지턱을 설치하여 교통사고를 방지하여 주시기 바랍니다.

그럼 수고하십시요....",도시국 교통과
재정현황 자료에 관해서,"안녕하세요.. 수고가 많으세요...
저는 대구가톨릭대학교 행정학과 4학년학생인데요
다름이 아니오라
대구의 자치구별 재정지출에 대해서 논문을 준비하고 있는데요

서구의 1997년에서 2002년까지 일반회계 과목별 세출""결산""과 특별회계과목별 세출""결산""자료를
좀 얻고 싶어서요
다른 구는 도서관 각 구의 통계연보를 통해서 찾을 수 있었는데
서구는 cd에도 나와있지 않고 싸이트에도 예산자료밖에 없어서
이렇게 글을 올립니다.
어떻게 좀 얻을 수 있을까요?
자료만 있다면 방문수령할 준비도 되어있습니다..
아무쪼록 부탁드립니다..

즐거운하루되세요^^",기획감사실
자동차세,"수고하십니다.
내년부터 자동차 세금이 달라진다고 하는데 2005년부터 2007년까지 점차적으로 인상된다고 들었습니다.
어떤 차종까지 적용이 되는지 또 매년 몇%정도가 인상이 되는 지 궁금합니다.
제차는 2000년식 레조입니다.
제차의 내년 세금은 어떻게 얼마나 되는지요
바쁘시더라도 해답을 부탁합니다.",총무국 세무과
관광안내지도 및 관광안내책자 송부해 주세요.,"반갑습니다.

저는 서구에 대해 좀 더 자세한 내용을 알아보기 위해

관광안내지도와 관광안내책자를 요청합니다.

송부해 주시겠죠?

주소-서울특별시 관악구 봉천4동 갑을아파트 101동 303호",문화공보실
비산1동 철둑가에 폐차 차량들 좀 처리해주세요,"비산 1동 철둑가에 몇달 전부터 운행되지 않는것으로 보이는 차량이
주차되어 폐차처럼 방치 되어 있습니다.
구청에서 관할 하는것으로 알고 있는데요.
주차공간이 없어서 불편한데 불법 폐차량들이 몇달동안 계속 방치 되서 있으니
더욱 불편합니다.
한번쯤 둘러 보시고 처리 해야 할 차량들은 빠른 시일내에 조치를 취해 주시길 부탁드립니다.",도시국 교통과
제1회 서구청장배 전국아마추어 댄스스포츠 선수권대회,"""제1회 서구청장배 전국아마추어댄스스포츠선수권대회"" 관련
담당자님 안녕하십니까?

저는 ""대구광역시댄스스포츠경기연맹"" 전무이사 조 성진입니다.

경기연맹 간략 소개
1. 연맹명칭 : 대한댄스스포츠경기연맹(회장 권윤방)
2. 2003. 12. 22. 대한체육회&대한올림픽위원회에 준가맹
3. 2003. 12. 25. 대구광역시 댄스스포츠 경기연맹 준비위원 발족
4. 2003. 01. 20. 대구광역시댄스스포츠경기연맹 발기인 대회
5. 2004. 02. 20. 대구광역시댄스스포츠경기연맹 창립총립
6. 2004. 05. 17. 대구광역시댄스스포츠경기연맹 강귀찬 회장 임명(인준)

주소 : 대구광역시 서구 내당1동 244-7번지 (수석빌딩 4층)
전화 : 053) 551-3991 팩스 : 053) 551-3992
http://www.dfd.or.kr e-mail dfd@dfd.or.kr

담당자님 공사에 수고가 많으십니다.
제1회 서구청장배 전국아마추어댄스스포츠선수권대회에 관련 아래와 같이 협조를 요청합니다.
--- 아 래 ---
1.제1회 서구청장배.... 대회는 전국아마추어 선수권대회라 할 수 없음으로 국민생활체육 관련 대회로 대회 명칭을 수정해 주실것을 요청합니다.

2. 대회 관련해서 발송한 공문 및 안내서는 수정한 재 공문이나 안내서를 발송하여 댄스스포츠인 들에게 오해가 없도록 하여주시길 부탁드립니다.

3. 대회관련 광고물로서 유포된 대회 홍보물""인터넷 및 포스터""등의 관련 문구등은 수정하여 주시길 부탁드립니다.

위 사항을 지난주 전화로서 담당자님께 부탁하여서나,
현재까지 수정되지 않은 홍보물이 계속 됨으로 관계 담당자님께 재차 이렇게 부탁드립니다.

참고, http://www.dancesport.or.kr(김영호 댄스스포츠스쿨 사이트)

감사합니다 ""끝""",문화공보실
제발부탁드립니다.,"몇달전에 문의를 했었는데요
북부정류장근처에.서대구 중앙교회 근처에..열차소음때문에..
근데 아직 정확한 날짜는 안나왔는가요..이제 날씨도 더워지는데
문도 못열구요..너무 시끄러워서요.방지대는 언제쯤 설치 해주실건가요
하구 복개천도로근처에.이상한 화물차들이 넘 많이 서있구요..
불법 가게들때문에.집에 들어오는 입구가.너무 지저분하고..아저씨들도 많이 왓다갔다해서/
솔지히 집까지 들어가는게.넘 무섭습니다.
어떻게좀 조치를 취해주시면안될까요.부탁드릴께요",사회산업국 환경관리과
집앞 주차관련문제,"안녕하십니까....
다름이아니라 저희집은 막다른골목길의 입구에서2번째위치함니다
서로의 집이 마주보구있고차량이 두대가 겨우 지나갈정도의 구조입니다
주차를 시킬경우 한쪽집앞으로해서 일렬루 주차하구요
3년전 저희집앞에 빌라가 생기면서 ...
l ㅣ 빌 라 ㅣ
l ㅣ____________ㅣ
_____________________________ㅣ_[1_][2_][3_]
l [ ] [ ] [ ] [ ] [ ] [ ] [ 4 ] [ 5 ]
l____________________________________________
ㅣ ㅣ ㅣ l
ㅣ ㅣ ㅣ l
빌라가 생기기전엔 4.5 번과 같이 일렬주차를 햇엇구요
빌라가 생기구 1.2.3 이라는 3대의차를 일렬주차할수잇는 주차공간을 확보해두고 신축을 햇담니다
문제는 여기서 건물이생기구 갑짜기 어느날부터인가 1.2.3 차들이 대각선주차를 해버렸읍니다
당연 차량주차공간이 5대까지 확보 되엇구요
이러케 되면 저희집으로선 주차할곳이 없어져버렸구요
제가 지방에서 몇년일하너라 한번씩 집에오긴하지만 걍 딴곳에 주차할때두잇구 빌라앞주차장에 자리가 잇을땐 우리차두 대각선으로주차해주기두 햇구요 그때마다 빌라사시는분가 약간의 실랑이두 잇엇구요 그래서 지금은 아에 빌라즉에서 자물쇠로 채워서 딴차가 주차못하도록 만들어 놓았읍니다
이를경우 어떻게 조치가 안되는지요 가령 골목과구분짓는 담을 올리던지..등
골목은 엄연히 개인소유지가 아니잔아요.....
두서없는 글을 읽어주어서 감사드림니다..",도시국 교통과
어두운 밤길에 가로등 설치를 부탁드립니다!,"연일 서구지역 구민들을 위해 노고를 아끼지않는 관계공무원 여러분의 수고에 늘

감사드립니다.

다름이아니라 비산7동으로 매일 출퇴근하는 사람으로 한가지 건의사항을 말씀드리고져

합니다. 북부정류장옆 탑웨딩 일방통행로 경남주유소와 만평보양탕 사이도로부터

미복성복어식당까지의 도로에 가로등이 없는 관계로 야간에 통행하기가 여간 불편한게

아니고 특히, 심야에는 평소에 인적이 별로없는 길이라 범죄발생의 우려가 있는 곳으로

빠른시일내에 가로등을 설치해 주셨으면 하는 바램입니다.",도시국 도시관리과
캄사캄사,"평리3동670-28번지 대문 앞 우수고임으로 민원신청했던 사람입니다.
신속히 대처해주셔셔 감사합니다.
대민업무가 많이도 바뀌었다는것을 느낍니다.
민원신청할때는 몇번을 해야 함 봐주지 않을까 했는데 이렇게 빨리 해주실 줄....
다시한번 감사드리고요
이젠 비가 와도 신발이 물에 젖는일이 없을것 같습니다.",기획감사실
음식물 쓰레기통에 관해..,"음식물쓰레기통에대한 질문 입니다 대구의료원 길건너 편에 보시면 제일축산이라고 있습니다 그앞에 음식물쓰레기통이 있는데 통이 회손이 많이 되었습니다 뚜껑도 고장이고요, 발로 밟아서 여는 것도 고장이에요.. 사용하기도 불편하고 외관상 보기에도 좋지 않습니다 수고 스럽더라도 고쳐주시면 감사하겠습니다.. 하고요,,,,
저는 맞벌이라서 재활용품을 차가 왔을때 내놓지를 못합니다 그래서 집안에 자꾸 쌓여가고 있습니다 그냥 밖에 내놓아도 될런지요 글고.. 재활용품이라도 종류가 틀린데 그냥 한곳에 넣어서 내놓아도 될런지요 집이 재활용품 물건들로 꽉차고 있습니다 답변좀 주세요...글고 수고하세요",사회산업국 청소과
"서문시장 에서 새길시장 가는 길 "" 주차선"" 에 관하여","수고 하십니다

저는 대구 효목동에 살고있고 서문시장 "" 좋은 친구들 "" 이불 도매 상에서 일하고 있는
강신조 라고 합니다.
제가 시장에서 일을 한지도 오는 6월 6일 이면 만4년이 됩니다.

제가 이곳 서구청 사이버 민원실에 노크하는 이유는 다름이 아니 오라
지난 5월5일 "" 어린이 날 "" 서문시장에서 새길시장으로 가는 방향 도로에 "" 주차선 긋기 ""
작업이 있었습니다.

4일이 지나고 있는 현재 몇가지 문제점에 관하여 의견을 말씀 드리고자 합니다

첫째 : 주차선 안의 공간이 너무 협소해 중형이상 화물차 등의 주차가 매우 어려움
(화물차 2대가 공간을 두고 정확히 주차 할시 다른차가 빈 공간 주차선안으로
주차하기 거의 불가능 )

둘째 : 교통의 흐름을 더 방해하는 요인으로 작용 ( 서문시장과 새길시장 방면으로 서구와
중구로 나뉘어 50 여개소의 이불도매상이 상권을 형성하고 있습니다 . 상습 정채
구간 이기도 합니다.)
주차선안에 차량은 불법주차 단속대상 차량에 제외되기 때문 가계 앞에 하루종일
주차를 해놓습니다. 이불 장사의 특성상 ( 부피의 문제 ) 전국에서 물건하러 오시는
분들이 화물차, 탑차, 2.5톤화물차 ..... 등을 가지고 물건을 하러 오십니다
가계앞에 차가 나가고 들어가고 이동이 원할해야 하는데 지금의 상항은 차선안에
주차된 차들로 "" 이중주차""를 하고 비상등을 켠채로 물건을 해가는 실정 입니다
교통의 흐름을 더욱더 막는 결과를 낳고 있습니다.

셋째 : 차를 주차해 놓은 사람과 가계 사람들 과의 잦은 마찰
이유는 이러 합니다.
가계를 하는 사람들은 주거자 우선을 내세워 "" 장사를 해야하고 차가 들어오고
나가고 물건을 실어야 하기 때문에 차를 좀 빼달라고 차주에게 부탁을 합니다 ""
차주는 "" 합법화된 주차 공간을 내서워 이 도로가 당신꺼는 아닌 잖는냐 ?
서로간의 이해득실이 엇갈려 잦은 마찰이 일어나고 있음

넷째 : 불특정 소수만을 위한 주차선
행정이라는 것이 원래 불특정 다수를 위한것이 되어야 하는데
주차선 안에 먼저 주차해 놓은 차량은 하나의 면죄부를 가지게 되는것


대략 이러 합니다 .
아전인수 식의 의견 처럼 보일수도 있지만 교통은 "" 흐름 "" 이라고 생각 합니다
민위는 "" 불특정 다수를 위해야 한다 "" 저는 생각 합니다.

주차공간의 확보라를 토끼 한마리
교통의 원활한 흐름 이라는 토끼 한마리
어떤 토끼가 민위에 가까운 토끼인지 곰곰히 생각 해봅니다 .

답변 부탁 드립니다 .",도시국 교통과
쓰레기 분리 수거일이 궁금해서요..,"이사온지 좀 됐는데..

아파트에서 살다가 와서..

요일마다 분리수거 품목이 다르다 하시던데..

정확하게 몰라서요..

새로 이사오는분들을 위해서 공지나 아니면..

따로 홈페이지에 이사 오시는 분들을 위해서..

따로 이런 정보들은 쉽게 찾아 볼수 있도록..

만들어 놓으셔도 좋을듯 한데..

빠른 답변 부탁 드려요~!!",사회산업국 청소과
자동차세 연납 신청 언제하면 되나요?,"자동차세 연납 신청 언제하면 되나요?
한달 좀 넘었는데 올해꺼는 12월까지 계산하고 10% 할인되는거 맞나요?
신청은 직접가서 하나요?",총무국 세무과
음식물쓰레기.,"저는 평리4동에 사는 주민입니다.
이사온지 몇개월되지 않았습니다.
그런데..너무 불편한 것이 있다면.. 음식물 쓰레기 버리는 곳이 너무 멀다는 것입니다.
음식물 쓰레기 버리는 곳은 어떻게 지정하는 것인지.
솔직히,,같은 돈 내면서 멀리까지 간다고 생각하니깐..좀 그렇더라구요..
이기적인 생각일까요?? 아니면 제가 못찾는 것일까요???
참고로.. 저는 신평리시장들어가기전에 살고있습니다.
차들어오는 길이 좁아서 그런거라며,, 한개만 더 놔 주시면... 안되나요?

부탁드립니다..",사회산업국 청소과
비오면 집에 들어가기가 힘.....,"평리3동670-28번지청심약국2층 주택에 세입자입니다
다름이아니오라 집대문앞의 지대가 도로의 높이보다 낮아서 비만오면 물이고이고 빠지질않아서 집에 들어가기가 힘듭니다.
얼마전 보도블럭 얻어서 몇개 갖다 놨는데 좀 어떻게 조치 해주세요
제뿐만아니라 제 아이도 비올때면 걱정이 앞섭니다.
또한 제 이후에 와서 살 사람도 똑 같은 상황 겪을꺼구요
함 와서 보세요
게다가 대문앞에 주차하지말라고 가이드를 만들어 갖다놔도 아랑곳 않고 대문에 사람도 못들어갈 정도로 주차하곤 합니다.
- 이거 좀 단속해주시면 안되나요 - 넘 심해요
아님 한쪽 방향으로 인도를 만드는것도 생각좀 해주세요
평리3동 대평리시장주변은 애들과 같이 다니기가 넘 위험한 곳입니다.
또한 저녁이 되면 주변에서 술마시고 정신없는 사람들 오물에 소변에 게다가 대변도 벌써 몇번이나 보고 갔는지.....사람사는 대문앞에
좀 살기 좋도록 해주세요 없어서 못산다는 생각 같지 않도록.......",도시국 건설과
강아지 분실신고는 어디서 어떻게 해야하나요???,"안녕하세요?
너무나 소중한 강아지를 잃어버렸습니다.
어디서 어떻게 신고를 해야 할지 몰라서요...
찾을수 있도록 도와주세요...
구청과 시청에 먼저 신고를 하라는데 어디서 해야할지..
부탁드립니다.
제발 도와주세요.",사회산업국 경제과
주차 위반 과태료 납부에 관한 문의입니다.,"안녕하세요, 수고 많으십니다...

주차위반 과태료 청구서를 받았는데, 4월 11일까지 납부마감일이었습니다.
그런데, 제가 미처 생각을 하지 못하여 오늘 16일에 납부을 하였습니다.
납부 되었는지 확인을 할 수 있는 방법이 있나 해서요?
그리고, 납기 후에 납부가 되었는데, 추가로 납부해야할 과태료가 있는지 궁금해서 글을 올립니다.

번거로우시겠지만 답장 주시면 정말 감사드리겠습니다.

즐거운 주말 보내십시오....",도시국 교통과
